entity_key,name,cat,county,district,address,tel,sources
x:彰化縣:臺灣兒童暨家庭扶助基金會附設彰化縣私立家扶發展學園社區療育服務鹿港鎮2時段到宅,財團法人台灣兒童暨家庭扶助基金會附設彰化縣私立家扶發展學園社區療育服務(鹿港鎮-2)(時段、到宅),社區療育據點,彰化縣,鹿港鎮,彰化縣鹿港鎮復興路582號2樓,04-7569336,sfaa
x:彰化縣:瑪喜樂社會福利基金會時段,財團法人基督教瑪喜樂社會福利基金會(時段),社區療育據點,彰化縣,二林鎮,彰化縣二林鎮中西里二城路7號,04-8960271 分機144,sfaa
x:彰化縣:瑪喜樂社會福利基金會定點療育溪州鄉時段,財團法人基督教瑪喜樂社會福利基金會定點療育(溪州鄉)(時段),社區療育據點,彰化縣,溪州鄉,彰化縣溪州鄉中山路三段462號,04-8960271,sfaa
x:彰化縣:瑪喜樂社會福利基金會社區療育服務北斗鎮時段,財團法人基督教瑪喜樂社會福利基金會社區療育服務(北斗鎮)(時段),社區療育據點,彰化縣,北斗鎮,彰化縣北斗鎮居仁里宮後二巷11號,04-8960271,sfaa
x:彰化縣:瑪喜樂社會福利基金會社區療育服務大城鄉時段,財團法人基督教瑪喜樂社會福利基金會社區療育服務(大城鄉)(時段),社區療育據點,彰化縣,大城鄉,彰化縣大城鄉大城鄉中平路163號,04-8960271,sfaa
x:彰化縣:瑪喜樂社會福利基金會社區療育服務溪州鄉時段,財團法人基督教瑪喜樂社會福利基金會社區療育服務(溪州鄉)(時段),社區療育據點,彰化縣,溪州鄉,彰化縣溪州鄉中山路三段462號,048960271,sfaa
x:彰化縣:瑪喜樂社會福利基金會社區療育服務溪湖區時段,財團法人基督教瑪喜樂社會福利基金會社區療育服務(溪湖區)(時段),社區療育據點,彰化縣,溪湖鎮,彰化縣溪湖鎮文東街9號2樓,04-8960271,sfaa
x:彰化縣:瑪喜樂社會福利基金會社區療育服務田尾鄉時段,財團法人基督教瑪喜樂社會福利基金會社區療育服務(田尾鄉)(時段),社區療育據點,彰化縣,田尾鄉,彰化縣田尾鄉南曾村福德巷185號,04-8960271,sfaa
x:彰化縣:瑪喜樂社會福利基金會社區療育服務竹塘鄉時段,財團法人基督教瑪喜樂社會福利基金會社區療育服務(竹塘鄉)(時段),社區療育據點,彰化縣,竹塘鄉,彰化縣竹塘鄉竹塘村竹林路一段305號5樓,04-8960271,sfaa
x:彰化縣:瑪喜樂社會福利基金會社區療育服務芳苑鄉時段,財團法人基督教瑪喜樂社會福利基金會社區療育服務(芳苑鄉)(時段),社區療育據點,彰化縣,芳苑鄉,彰化縣芳苑鄉芳苑鄉斗苑路芳苑段245號,04-8960271,sfaa
x:彰化縣:會臺中教區附設彰化縣私立聖家啟智中心社區療育服務二水鄉時段到宅,財團法人天主教會臺中教區附設彰化縣私立聖家啟智中心社區療育服務(二水鄉)(時段、到宅),社區療育據點,彰化縣,二水鄉,彰化縣二水鄉員集路三段452號,04-8374936,sfaa
x:彰化縣:會臺中教區附設彰化縣私立聖家啟智中心社區療育服務員林市時段到宅,財團法人天主教會臺中教區附設彰化縣私立聖家啟智中心社區療育服務(員林市)(時段、到宅),社區療育據點,彰化縣,員林市,彰化縣員林市民生路46號,04-8374936,sfaa
x:彰化縣:會臺中教區附設彰化縣私立聖家啟智中心社區療育服務埔心鄉時段到宅,財團法人天主教會臺中教區附設彰化縣私立聖家啟智中心社區療育服務(埔心鄉)(時段、到宅),社區療育據點,彰化縣,埔心鄉,彰化縣埔心鄉羅永路109號,04-8374936,sfaa
x:彰化縣:會臺中教區附設彰化縣私立聖家啟智中心社區療育服務王詹樣基金會補助大村站時段,財團法人天主教會臺中教區附設彰化縣私立聖家啟智中心社區療育服務(王詹樣基金會補助-大村站)(時段),社區療育據點,彰化縣,大村鄉,彰化縣大村鄉茄苳路一段144號,04-8374936,sfaa
x:彰化縣:會臺中教區附設彰化縣私立聖家啟智中心社區療育服務王詹樣基金會補助永靖站時段,財團法人天主教會臺中教區附設彰化縣私立聖家啟智中心社區療育服務(王詹樣基金會補助-永靖站)(時段),社區療育據點,彰化縣,永靖鄉,彰化縣永靖鄉永社路266號,04-8232926,sfaa
x:彰化縣:會臺中教區附設彰化縣私立聖家啟智中心社區療育服務田中鎮時段到宅,財團法人天主教會臺中教區附設彰化縣私立聖家啟智中心社區療育服務(田中鎮)(時段、到宅),社區療育據點,彰化縣,田中鎮,彰化縣田中鎮斗中路一段527號,04-8374936,sfaa
x:彰化縣:會臺中教區附設彰化縣私立聖家啟智中心社區療育服務社頭鄉時段到宅,財團法人天主教會臺中教區附設彰化縣私立聖家啟智中心社區療育服務(社頭鄉)(時段、到宅),社區療育據點,彰化縣,社頭鄉,彰化縣社頭鄉民生路371號3樓,04-8374936,sfaa
x:彰化縣:會臺中教區附設臺灣省私立慈愛教養院社區療育服務彰化市時段到宅,財團法人天主教會臺中教區附設臺灣省私立慈愛教養院社區療育服務(彰化市)(時段、到宅),社區療育據點,彰化縣,彰化市,彰化縣彰化市大埔路676號,04-7124891,sfaa
x:彰化縣:會臺中教區附設臺灣省私立慈愛教養院社區療育服務芬園鄉時段到宅,財團法人天主教會臺中教區附設臺灣省私立慈愛教養院社區療育服務(芬園鄉)(時段、到宅),社區療育據點,彰化縣,彰化市,彰化縣彰化市大埔路676號,04-7124891,sfaa
x:彰化縣:會臺中教區附設臺灣省私立慈愛教養院社區療育服務花壇鄉時段到宅,財團法人天主教會臺中教區附設臺灣省私立慈愛教養院社區療育服務(花壇鄉)(時段、到宅),社區療育據點,彰化縣,彰化市,彰化縣彰化市大埔路676號,04-7124891,sfaa
x:新北市:新北市第1區早期療育社區資源中心,新北市第1區早期療育社區資源中心,社區療育據點,新北市,淡水區,新北市淡水區沙崙路300號1樓,02-2628-7002,sfaa
x:新北市:新北市第2區早期療育社區資源中心,新北市第2區早期療育社區資源中心,社區療育據點,新北市,三重區,新北市三重區重新路五段609巷14號3樓之5,02-22789866,sfaa
x:新北市:新北市第3區早期療育社區資源中心,新北市第3區早期療育社區資源中心,社區療育據點,新北市,板橋區,新北市板橋區中正路10號5樓,02-35012063,sfaa
x:新北市:新北市第4區早期療育社區資源中心,新北市第4區早期療育社區資源中心,社區療育據點,新北市,三峽區,新北市三峽區三樹路7巷5號1樓,02-35012063,sfaa
x:新北市:新北市第5區早期療育社區資源中心,新北市第5區早期療育社區資源中心,社區療育據點,新北市,中和區,新北市中和區圓通路393巷2號1樓,02-2245-8666,sfaa
x:新北市:新北市第6區早期療育社區資源中心,新北市第6區早期療育社區資源中心,社區療育據點,新北市,新店區,新北市新店區中正路284巷11號3樓,02-89193131,sfaa
x:新北市:唐氏症基金會辦理三重早療社區據點王詹樣基金會補助時段,財團法人唐氏症基金會辦理三重早療社區據點(王詹樣基金會補助)(時段),社區療育據點,新北市,三重區,新北市三重區重新路五段609巷20號3樓之1,02-22789866分機14郭社工,sfaa
x:新北市:唐氏症基金會辦理蘆洲早療社區據點王詹樣基金會補助時段,財團法人唐氏症基金會辦理蘆洲早療社區據點(王詹樣基金會補助)(時段),社區療育據點,新北市,蘆洲區,新北市蘆洲區重新路五段609巷20號3樓之1,02-22789866分機14郭社工,sfaa
x:新北市:新北市私立明新兒童發展中心中和區時段,財團法人新北市私立明新兒童發展中心(中和區)(時段),社區療育據點,新北市,中和區,新北市中和區圓通路296巷31弄1號,02-2247-3769,sfaa
x:新竹市:新竹市兒童發展早期療育社區資源服務中心北區及香山區,新竹市兒童發展早期療育社區資源服務中心-北區及香山區,社區療育據點,新竹市,香山區,新竹市香山區中埔里中華路四段226巷63號1樓,03-5339762,sfaa
x:新竹市:新竹市兒童發展早期療育社區資源服務中心東區,新竹市兒童發展早期療育社區資源服務中心-東區,社區療育據點,新竹市,東區,新竹市東區新竹市東區光復路二段902巷12號,03-5612920,sfaa
x:新竹縣:新竹縣星兒共助協會,新竹縣星兒共助協會,社區療育據點,新竹縣,竹北市,新竹縣竹北市文化街82號7樓,0932-375088,sfaa
x:新竹縣:臺灣行動兒童療育協會社區療育據點社家署及地方政府補助時段到宅,社團法人台灣行動兒童療育協會社區療育據點(社家署及地方政府補助)(時段、到宅),社區療育據點,新竹縣,竹東鎮,新竹縣竹東鎮杞林路86號2樓,0926-006028,sfaa
x:新竹縣:心路社會福利基金會新竹分事務所社區療育據點社家署及地方政府補助時段到宅,財團法人心路社會福利基金會新竹分事務所社區療育據點(社家署及地方政府補助)(時段、到宅),社區療育據點,新竹縣,新豐鄉,新竹縣新豐鄉無,03-5626210,sfaa
x:新竹縣:經綸教育基金會,財團法人經綸教育基金會,社區療育據點,新竹縣,寶山鄉,新竹縣寶山鄉館前路80號5樓,0976662267,sfaa
x:桃園市:兒童發展復健站大園站時段,兒童發展復健站(大園站)(時段),社區療育據點,桃園市,大園區,桃園市大園區中華路2號4樓402室,03-3863316,sfaa
x:桃園市:兒童發展復健站大溪站時段,兒童發展復健站(大溪站)(時段),社區療育據點,桃園市,大溪區,桃園市大溪區仁愛路1號,03-3882401 分機233,sfaa
x:桃園市:兒童發展復健站復興站時段,兒童發展復健站(復興站)(時段),社區療育據點,桃園市,復興區,桃園市復興區澤仁里中正路25號,03-3822325 分機702,sfaa
x:桃園市:兒童發展復健站新屋站時段,兒童發展復健站(新屋站)(時段),社區療育據點,桃園市,新屋區,桃園市新屋區中山路239號,03-4772018分機31,sfaa
x:桃園市:兒童發展復健站觀音站時段,兒童發展復健站(觀音站)(時段),社區療育據點,桃園市,觀音區,桃園市觀音區觀音里信義路52號,03-4732031分機213,sfaa
x:桃園市:心路社會福利基金會社區療育據點時段到宅,財團法人心路社會福利基金會社區療育據點(時段、到宅),社區療育據點,桃園市,新屋區,桃園市新屋區未設置據點,03-4936040,sfaa
x:桃園市:心路社會福利基金會社區療育據點社家署及地方政府補助時段到宅,財團法人心路社會福利基金會社區療育據點(社家署及地方政府補助)(時段、到宅),社區療育據點,桃園市,楊梅區,桃園市楊梅區未設置據點,03-4936040,sfaa
x:桃園市:臺灣省會新竹教區附設桃園市天使發展中心辦理大溪早療社區據點王詹樣基金會補助時段到宅,財團法人臺灣省天主教會新竹教區附設桃園市天使發展中心辦理大溪早療社區據點(王詹樣基金會補助)(時段、到宅),社區療育據點,桃園市,大溪區,桃園市大溪區僑愛一街27號,03-3078071,sfaa
x:澎湖縣:澎湖海文教醫學慈善基金會,財團法人澎湖海文教醫學慈善基金會,社區療育據點,澎湖縣,馬公市,澎湖縣馬公市中興里介壽路11號,0905843403,sfaa
x:臺中市:臺中市第一區兒童發展社區資源中心中區到宅,臺中市第一區兒童發展社區資源中心(中區-到宅),社區療育據點,臺中市,西區,臺中市西區柳川東路2段76巷2號,04-23755120,sfaa
x:臺中市:臺中市第一區兒童發展社區資源中心西區到宅,臺中市第一區兒童發展社區資源中心(西區-到宅),社區療育據點,臺中市,西區,臺中市西區柳川東路2段76巷2號,04-23755120,sfaa
x:臺中市:臺中市第一區兒童發展社區資源中心西屯區到宅,臺中市第一區兒童發展社區資源中心(西屯區-到宅),社區療育據點,臺中市,西區,臺中市西區柳川東路2段76巷2號,04-23755120,sfaa
x:臺中市:臺中市第七區兒童發展社區資源中心后里區到宅,臺中市第七區兒童發展社區資源中心(后里區-到宅),社區療育據點,臺中市,大甲區,臺中市大甲區經國路789號,04-26881288,sfaa
x:臺中市:臺中市第七區兒童發展社區資源中心外埔區到宅,臺中市第七區兒童發展社區資源中心(外埔區-到宅),社區療育據點,臺中市,大甲區,臺中市大甲區經國路789號,04-26881288,sfaa
x:臺中市:臺中市第七區兒童發展社區資源中心大甲區到宅,臺中市第七區兒童發展社區資源中心(大甲區-到宅),社區療育據點,臺中市,大甲區,臺中市大甲區經國路789號,04-26881288,sfaa
x:臺中市:臺中市第七區兒童發展社區資源中心大雅區到宅,臺中市第七區兒童發展社區資源中心(大雅區-到宅),社區療育據點,臺中市,大甲區,臺中市大甲區經國路789號,04-26881288,sfaa
x:臺中市:臺中市第七區兒童發展社區資源中心神岡區到宅,臺中市第七區兒童發展社區資源中心(神岡區-到宅),社區療育據點,臺中市,大甲區,臺中市大甲區經國路789號,04-26881288,sfaa
x:臺中市:臺中市第三區兒童發展社區資源中心南屯區到宅,臺中市第三區兒童發展社區資源中心(南屯區-到宅),社區療育據點,臺中市,烏日區,臺中市烏日區三榮路一段127號1樓(烏日綜合社會福利館內),04-23360117,sfaa
x:臺中市:臺中市第三區兒童發展社區資源中心大肚區到宅,臺中市第三區兒童發展社區資源中心(大肚區-到宅),社區療育據點,臺中市,烏日區,臺中市烏日區三榮路一段127號1樓(烏日綜合社會福利館內),04-23360117,sfaa
x:臺中市:臺中市第三區兒童發展社區資源中心烏日區到宅,臺中市第三區兒童發展社區資源中心(烏日區-到宅),社區療育據點,臺中市,烏日區,臺中市烏日區三榮路一段127號1樓(烏日綜合社會福利館內),04-23360117,sfaa
x:臺中市:臺中市第二區兒童發展社區資源中心北屯區到宅,臺中市第二區兒童發展社區資源中心(北屯區-到宅),社區療育據點,臺中市,潭子區,臺中市潭子區大豐路2段1號,04-25335276,sfaa
x:臺中市:臺中市第二區兒童發展社區資源中心潭子區到宅,臺中市第二區兒童發展社區資源中心(潭子區-到宅),社區療育據點,臺中市,潭子區,臺中市潭子區大豐路2段1號,04-25335276,sfaa
x:臺中市:臺中市第五區兒童發展社區資源中心和平區到宅,臺中市第五區兒童發展社區資源中心(和平區-到宅),社區療育據點,臺中市,豐原區,臺中市豐原區大明路103號,04-25249769,sfaa
x:臺中市:臺中市第五區兒童發展社區資源中心新社區到宅,臺中市第五區兒童發展社區資源中心(新社區-到宅),社區療育據點,臺中市,豐原區,臺中市豐原區大明路103號,04-25249769,sfaa
x:臺中市:臺中市第五區兒童發展社區資源中心東勢區到宅,臺中市第五區兒童發展社區資源中心(東勢區-到宅),社區療育據點,臺中市,豐原區,臺中市豐原區三村里大明路103號,04-25249769,sfaa
x:臺中市:臺中市第五區兒童發展社區資源中心石岡區到宅,臺中市第五區兒童發展社區資源中心(石岡區-到宅),社區療育據點,臺中市,豐原區,臺中市豐原區三村里大明路103號,04-25249769,sfaa
x:臺中市:臺中市第五區兒童發展社區資源中心豐原區到宅,臺中市第五區兒童發展社區資源中心(豐原區-到宅),社區療育據點,臺中市,豐原區,臺中市豐原區大明路103號,04-25249769,sfaa
